Date;Prestation;Code Barre;Contrat;Compte Expediteur;Pays Expediteur;Destinataire;CP Destinataire;Ville Destinataire;Pays Destinataire;Reference;Nombre de colis;Poids;Prix;Supplement;Lot;Facture;Compte facturé;Libellé TVA;CB Initial;Reference 2;Reference 3
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU GRAND ENSEMBLE        ;94140;ALFORTVILLE                        ;FR                                 ;                    ;1;      0.880;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE BRETON                   ;75012;PARIS                              ;FR                                 ;                    ;1;      0.800;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE LA PORTE DE SAINT CLOU;75016;PARIS                              ;FR                                 ;                    ;1;      0.720;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE COME                     ;80000;AMIENS                             ;FR                                 ;                    ;1;      0.620;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;M.A PHARMACIE                      ;12100;MILLAU                             ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE D'ETALANS                ;25580;ETALANS                            ;FR                                 ;                    ;1;      0.350;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU COQ                   ;63100;CLERMONT FERRAND                   ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DES TROIS PROVINCES      ;70600;CHAMPLITTE                         ;FR                                 ;                    ;1;      0.350;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE L'ANGLE               ;67000;STRASBOURG                         ;FR                                 ;                    ;1;      1.000;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DES JARDINS              ;6300;NICE                               ;FR                                 ;                    ;1;      2.400;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE LOVISI                   ;13960;SAUSSET-LES-PINS                   ;FR                                 ;                    ;1;      0.500;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE DRAVEMONT             ;33270;FLOIRAC                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE PERIGNON                 ;31500;TOULOUSE                           ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE GARIDECH              ;31380;GARIDECH                           ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DES SABLAS               ;30700;MONTAREN ET ST MEDIERS             ;FR                                 ;                    ;1;      1.160;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE L'ARC EN CIEL         ;30000;NIMES                              ;FR                                 ;                    ;1;      0.400;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DES PORTES DE L'ALLIER   ;3000;AVERMES                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU LANGUEDOC             ;66000;PERPIGNAN                          ;FR                                 ;                    ;1;      0.480;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DES MARAIS SELARL        ;3100;MONTLUCON                          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;GRANDE PHARMACIE DU PROGRES        ;63200;RIOM                               ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;CAP VITAL SANTE SARREBOURG         ;57400;SARREBOURG                         ;FR                                 ;                    ;1;      0.550;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DES MARINAS              ;6210;MANDELIEU                          ;FR                                 ;                    ;1;      1.200;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE LA PLAGE              ;57160;MOULINS LES METZ                   ;FR                                 ;                    ;1;      0.300;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE LA BASTIDE            ;87100;LIMOGES                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE FLAINE                ;74300;FLAINE                             ;FR                                 ;                    ;1;      1.100;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU PONT DE L'ARC         ;13090;AIX EN PROVENCE                    ;FR                                 ;                    ;1;      4.160;       4.40;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE SANDRINE HOCHE           ;32000;AUCH                               ;FR                                 ;                    ;1;      0.260;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE BONNET MONTGAILLARD      ;34470;PEROLS                             ;FR                                 ;                    ;1;      0.300;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE LA CROISIERE          ;68700;CERNAY                             ;FR                                 ;                    ;1;      0.200;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE FILIO                    ;84000;AVIGNON                            ;FR                                 ;                    ;1;      0.200;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE GRATPANCHE               ;80270;AIRAINES                           ;FR                                 ;                    ;1;      0.240;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE CENTRALE                 ;94500;CHAMPIGNY SUR MARNE                ;FR                                 ;                    ;1;      0.300;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;ALLEZA MEDICAL SANTE               ;56260;LARMOR PLAGE                       ;FR                                 ;                    ;1;      0.200;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;ORTHOPEDIE LANDAISE                ;40100;DAX                                ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE BAGARD                   ;30140;BAGARD                             ;FR                                 ;                    ;1;      0.240;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE LA PISCINE            ;34300;AGDE                               ;FR                                 ;                    ;1;      1.040;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DES 4 ROUTES             ;63400;CHAMALIERES                        ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DUMAINE                  ;71100;CHALON SUR SAONE                   ;FR                                 ;                    ;1;      0.200;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU SOLEIL                ;13770;VENELLES                           ;FR                                 ;                    ;1;      0.300;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;BASTIDE LE CONFORT MEDICAL-OLONNE  ;85340;OLONNES-SUR-MER                    ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU PASTEL                ;31130;QUINT FONSEGRIVES                  ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
02/03/2020;H12;3,75216E+12;1;3752;FR                                 ;ACCORD MEDICAL                     ;31700;CORNEBARRIEU                       ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
